lat;lon;elemnt;id;official_name;ref:CIS_JR
49.1360429;13.7257767;node;10276397976;Vacov,,aut.st.;37984
49.1359588;13.7255227;node;10276397973;Vacov,,aut.st.;37984
49.1359345;13.7254496;node;10276397972;Vacov,,aut.st.;37984
49.1358823;13.7252918;node;10276397970;Vacov,,aut.st.;37984
49.1359075;13.7253680;node;10276397971;Vacov,,aut.st.;37984
49.1358551;13.7252098;node;10276397969;Vacov,,aut.st.;37984
49.1416050;13.7398484;node;6732436741;Vacov,Přečín;37997
49.1413910;13.7161437;node;6732455233;Vrbice;40304
49.1412607;13.7160283;node;6732455345;Vrbice;40304
49.1333560;13.7032194;node;7011096549;Vacov,Rohanov;37998
49.1332986;13.7028037;node;7011096548;Vacov,Rohanov;37998
49.0460365;14.0735834;node;10774199918;Vitějovice,,náves;39671
49.0461856;14.0737047;node;10774199919;Vitějovice,,náves;39671
49.0480159;14.0718604;node;10774199921;Vitějovice;39670
49.0428738;14.0763541;node;10774199915;Vitějovice,,myslivna;50603
49.0428575;14.0766090;node;10774199916;Vitějovice,,myslivna;50603
49.0368262;14.0801613;node;10774199914;Vitějovice,,samoty;39673
49.0323162;14.0892714;node;10774199909;Vitějovice,,U Křížku;39674
49.0322565;14.0893437;node;10774199910;Vitějovice,,U Křížku;39674
49.0302804;14.0949965;node;10774199907;Hracholusky,Vrbice;10643
49.0301531;14.0950279;node;10774199908;Hracholusky,Vrbice;10643
49.0301121;14.1086349;node;10774199905;Hracholusky,Vrbice,samoty;10644
49.0300523;14.1087728;node;10774199906;Hracholusky,Vrbice,samoty;10644
49.0392690;14.1302112;node;10774142003;Hracholusky,Žitná;10645
49.0392366;14.1304756;node;10774142002;Hracholusky,Žitná;10645
49.0149632;14.1270324;node;6640375405;Lhenice,Třebanice;18019
49.0150361;14.1270183;node;10816012448;Lhenice,Třebanice;18019
49.0154926;14.1344043;node;10816012446;Lhenice,Třebanice,samoty;18020
49.0154300;14.1345335;node;10816012447;Lhenice,Třebanice,samoty;18020
49.0121319;14.1436348;node;10816012444;Lhenice,,Hradce;18017
49.0121493;14.1437091;node;10816012445;Lhenice,,Hradce;18017
49.0227348;14.1641490;node;10680758957;Lhenice,Hrbov;18018
49.0226805;14.1642550;node;10680758958;Lhenice,Hrbov;18018
49.0091184;14.1635054;node;10680758954;Lhenice,,Brusná rozc.1.0;18010
49.0093652;14.1637662;node;10680758955;Lhenice,,Brusná rozc.1.0;18010
49.4102964;14.6819814;node;252552654;Tábor,,Černé mosty;
49.4104989;14.6819993;node;252552656;Tábor,,Černé mosty;
49.4042966;14.6851115;node;252556293;Tábor,,Na Kopečku;
49.4040740;14.6853982;node;252556294;Tábor,,Na Kopečku;
49.4002726;14.6866452;node;252556295;Tábor,,Nový hřbitov;
49.4007090;14.6889615;node;252556296;Tábor,,Nový hřbitov;
49.3896143;14.6888106;node;277065652;Tábor,,sídl.Nad Lužnicí;
49.3889135;14.6884289;node;277065653;Tábor,,sídl.Nad Lužnicí;
49.3903589;14.6841644;node;277065656;Tábor,,sídl.Nad Lužnicí střed;
49.3907992;14.6841061;node;277065657;Tábor,,sídl.Nad Lužnicí střed;
49.3854929;14.6843674;node;277065654;Sezimovo Ústí,,I nám.;
49.3855669;14.6845899;node;277065655;Sezimovo Ústí,,I nám.;
49.3812514;14.6877152;node;277065658;Sezimovo Ústí,,I rozc.;
49.3811780;14.6878728;node;277065659;Sezimovo Ústí,,I rozc.;
49.3793513;14.7072976;node;3742898328;Sezimovo Ústí,,II Svépomoc;
49.3749691;14.7068169;node;3742898326;Sezimovo Ústí,,II Průmyslová;
49.3749092;14.7068833;node;10741509932;Sezimovo Ústí,,II Průmyslová;
49.4078906;14.6906075;node;277065651;Tábor,,Chýnovská;
49.4080528;14.6906492;node;277065650;Tábor,,Chýnovská;
48.9667206;14.4749947;node;3393748156;České Budějovice,,Poliklinika Jih;49747
48.9651405;14.4748182;node;3393748155;České Budějovice,,Poliklinika Jih;49747
48.9554765;14.4686830;node;3394395866;České Budějovice,,Jana Buděšínského;49759
48.9553875;14.4688217;node;3394395867;České Budějovice,,Jana Buděšínského;49759
48.9526545;14.4670853;node;3394395872;České Budějovice,,Antala Staška;49760
48.9528428;14.4669698;node;3394395871;České Budějovice,,Antala Staška;49760
48.9768889;14.4779616;node;3394321655;České Budějovice,,Poliklinika Sever;49700
48.9772691;14.4779268;node;1226765696;České Budějovice,,Poliklinika Sever;49700
48.9775078;14.4762057;node;3394321647;České Budějovice,,Poliklinika Sever;49700
48.9831078;14.4781143;node;3394680638;České Budějovice,,Jírovcova;49728
48.9826314;14.4805956;node;3394680640;České Budějovice,,Palackého nám.;49727
48.9824659;14.4808244;node;3394680639;České Budějovice,,Palackého nám.;49727
48.9812097;14.4853425;node;3394680642;České Budějovice,,Skuherského;49726
48.9814207;14.4848509;node;3394680641;České Budějovice,,Skuherského;49726
48.9945403;14.1523861;node;10680758944;Lhenice;18005
48.9945131;14.1523402;node;10680758945;4;18005
48.9942269;14.1527490;node;1199420433;Lhenice;18005
48.9942490;14.1527893;node;10680758943;Lhenice;18005
48.9978224;14.1682767;node;9337496251;Lhenice,,koupaliště;18006
48.9978363;14.1682426;node;9337496252;Lhenice,,koupaliště;18006
49.0004220;14.1823102;node;9337496249;Lhenice,,U Jána;18008
48.7208355;14.4814792;node;8302714723;Kaplice,,Hauser;
49.1728048;15.0558816;node;10570517052;Rodvínov,,točna;64201
49.4126617;14.6684618;node;3587905678;Tábor,,9. května;
49.4143200;14.6591171;node;9406108832;Tábor,,Žižkovo nám.;
49.1351548;13.6825262;node;6688383114;Vacov,,Bošice;37986
49.1380815;13.6637869;node;6688382901;Vacov,Javorník;37990
49.1380798;13.6639653;node;6688382902;Vacov,Javorník;37990
49.3648780;14.0544816;node;5514480226;Předotice;28578
49.3646175;14.0542904;node;5514480225;Předotice;28578
49.3752419;14.0515941;node;10130340971;Předotice,Podolí II,rozc.;28586
49.3558846;14.0545959;node;5514238413;Předotice,Třebkov;28590
49.3554115;14.0547113;node;5514238412;Předotice,Třebkov;28590
49.3488818;14.0505023;node;7177491209;Předotice,Nová Hospoda,sil.č.20;28583
49.3491181;14.0502973;node;7177491211;Předotice,Nová Hospoda,sil.č.20;28583
49.2874306;14.1743544;node;9060717775;Písek,Semice,sil.č.20;
49.2873464;14.1741795;node;9060717776;Písek,Semice,sil.č.20;
48.9697183;14.4974548;node;2493022926;České Budějovice,,Aloise Kříže;49745
48.9917079;14.4537653;node;3394665165;České Budějovice,,Vltava střed;49717
48.9914827;14.4540576;node;3394665164;České Budějovice,,Vltava střed;49717
48.9808026;14.4415431;node;1224272575;České Budějovice,,Dubenská;49757
48.9814850;14.4410133;node;1224272577;České Budějovice,,Dubenská;49757
48.9833959;14.4389108;node;2459981433;České Budějovice,,Jaroslava Bendy;49756
48.9831744;14.4382517;node;2459981431;České Budějovice,,Jaroslava Bendy;49756
48.9839937;14.4318997;node;1738968065;České Budějovice,,Máj-Antonína Barcala;49755
48.9839010;14.4325479;node;1738968064;České Budějovice,,Máj-Antonína Barcala;49755
48.9685871;14.4727925;node;3394113815;České Budějovice,,KOH-I-NOOR;49751
49.2991581;14.1459974;node;5582648519;Písek,,aut.nádr.;26622
49.2992421;14.1458628;node;5582649323;Písek,,aut.nádr.;26622
49.2992666;14.1461652;node;5582648520;Písek,,aut.nádr.;26622
49.2993535;14.1460393;node;5582649324;Písek,,aut.nádr.;26622
49.2993755;14.1463355;node;5582649321;Písek,,aut.nádr.;26622
49.2994714;14.1462202;node;5582649325;Písek,,aut.nádr.;26622
49.2995837;14.1463939;node;5582648514;Písek,,aut.nádr.;26622
49.2995054;14.1465357;node;5582649322;Písek,,aut.nádr.;26622
49.2993270;14.1464040;node;5582648513;Písek,,aut.nádr.;26622
49.2994582;14.1466168;node;5582648518;Písek,,aut.nádr.;26622
49.2993402;14.1457340;node;5582648515;Písek,,aut.nádr.;26622
49.2994441;14.1459033;node;5582648516;Písek,,aut.nádr.;26622
49.2995526;14.1460813;node;5582648517;Písek,,aut.nádr.;26622
49.3407997;14.1403122;node;7017636347;Čížová,Topělec;5298
49.3408399;14.1401714;node;7017636450;Čížová,Topělec;5298
49.3576480;14.1056772;node;7017620019;Čížová,Zlivice;5300
49.3786314;14.1260412;node;3196858952;Vráž,Stará Vráž,lázně;40270
49.3829844;14.1277696;node;3196860133;Vráž,Stará Vráž;
49.3832715;14.1279395;node;9800708234;Vráž,Stará Vráž;
49.3940119;14.1652224;node;3196096361;Ostrovec,Dědovice;25562
48.9743432;14.4875405;node;2459981481;České Budějovice,,Nádraží;49703
48.9738565;14.4877586;node;2459981479;České Budějovice,,Nádraží;49703
48.9729712;14.4882135;node;2459981471;České Budějovice,,Nádraží;49703
48.9746133;14.4874615;node;8325566039;České Budějovice,,Nádraží;49703
48.9868646;14.5156232;node;3403623035;České Budějovice,,Nové Vráto-U SCANIE;49734
48.9812335;14.5029761;node;3403623025;České Budějovice,,Rozcestí Hlinsko;49705
48.9814170;14.5036043;node;3403623024;České Budějovice,,Rozcestí Hlinsko;49705
48.9818305;14.4918634;node;3966152288;České Budějovice,,Pekárenská-U Křížku;49762
48.9819613;14.4923678;node;3966152289;České Budějovice,,Pekárenská-U Křížku;49762
48.9757920;14.4948215;node;3394656534;České Budějovice,,Tiskárny;49719
48.9755650;14.4996911;node;3394656536;České Budějovice,,Vrbenská-vlečka;49720
48.9753216;14.5046217;node;3394656537;České Budějovice,,Pekárny;49721
48.9753623;14.5060939;node;3394656538;České Budějovice,,Pekárny;49721
48.9750826;14.5091751;node;3394656539;České Budějovice,,Hraniční;49722
48.9749799;14.5092568;node;3394656540;České Budějovice,,Hraniční;49722
48.9716774;14.4935138;node;2468101510;České Budějovice,,Pětidomí;57388
48.9717788;14.4944549;node;2468106156;České Budějovice,,Pětidomí;57388
48.9598470;14.4901639;node;3402898449;České Budějovice,,Družstevní dům;49725
48.9597952;14.4904539;node;3402898448;České Budějovice,,Družstevní dům;49725
48.9571751;14.4929859;node;3402898445;České Budějovice,,Mladé-točna;4861
48.9574788;14.4928650;node;3402898446;České Budějovice,,Mladé-točna;4861
48.9448038;14.5122213;node;3402890698;Staré Hodějovice,,Zastávka;49694
48.9448706;14.5116623;node;3402890699;Staré Hodějovice,,Zastávka;49694
48.9451079;14.5207073;node;3402890697;Staré Hodějovice,,Náves;49693
48.9447999;14.5207925;node;3402890696;Staré Hodějovice,,Náves;49693
48.9642133;14.4830305;node;3402963719;České Budějovice,,Křižíkova;57385
48.9642963;14.4828563;node;3402963722;České Budějovice,,Křižíkova;57385
48.9612889;14.4841067;node;3402963723;České Budějovice,,Havlíčkova kolonie - Aspera;57384
48.9613797;14.4842489;node;3402963724;České Budějovice,,Havlíčkova kolonie - Aspera;57384
49.3360696;14.0428126;node;5511247609;Drhovle,,Domov důchodců;49289
49.3361849;14.0428032;node;5511247610;Drhovle,,Domov důchodců;49289
49.0230260;14.4415606;node;7294944066;Hluboká n.Vlt.,Bavorovice;66720
49.2966496;14.1433945;node;316506532;Písek,,žel.st.;26648
49.2966183;14.1433394;node;5552404380;Písek,,žel.st.;26648
49.2901902;14.1411164;node;9060717780;Písek,,Putimská Vysoká;
49.2898329;14.1409851;node;9060717779;Písek,,Putimská Vysoká;
49.2976593;14.1220997;node;311522503;Písek,,Hradiště;26631
49.3001379;14.1248059;node;1849860012;Písek,,Ke Střelnici;50597
49.3009231;14.1305999;node;475543804;Písek,,Na Rozhledně;50598
49.3013038;14.1338937;node;1119837510;Písek,,Na Rozhledně;50598
49.3039087;14.1380474;node;311042474;Písek,,Hradištská;55544
49.3038572;14.1459622;node;1119837502;Písek,,Švantlova;26670
49.3032835;14.1543811;node;5569907585;Písek,,nem.;26649
49.2974555;14.1642503;node;9060717777;Písek,,U Hřebčince;
49.2976307;14.1642796;node;1119837503;Písek,,U Hřebčince;
49.3045950;14.1559930;node;310132750;Písek,,Budějovická;26623
49.3047876;14.1546964;node;1119837506;Písek,,Budějovická;26623
49.5087776;13.8490229;node;6665242339;Bělčice,Záhrobí;811
48.9269142;14.4945686;node;629581361;Vidov,,Náves;50416
48.9269551;14.4944071;node;7641162732;Vidov,,Náves;50416
49.2860593;14.1772409;node;5490918897;Písek,Semice;
49.2861097;14.1770845;node;5490918898;Písek,Semice;
49.2706687;14.1943306;node;5490918909;Písek,Nový Dvůr;52189
49.2359633;14.1858762;node;5490919279;Protivín,Maletice;28434
49.0778265;13.8040177;node;4399860591;Vimperk,Bořanovice;39509
49.0779503;13.8041331;node;4399949996;Vimperk,Bořanovice;39509
49.0671941;13.7987070;node;5420521751;Vimperk,Boubská;39510
49.0671107;13.7984858;node;5420521752;Vimperk,Boubská;39510
49.0610454;13.7945553;node;5422116597;Vimperk,Boubská,samoty;
49.0610222;13.7947022;node;5422116598;Vimperk,Boubská,samoty;
49.0549834;13.7951227;node;3882983001;Vimperk,,ČSAD;39500
49.0550007;13.7957184;node;3882983002;Vimperk,,ČSAD;39500
49.0510670;13.7725233;node;3858618056;Vimperk,,ZZN;39507
49.0511784;13.7720540;node;3858620557;Vimperk,,ZZN;39507
49.0153794;13.7690481;node;3861283864;Vimperk,Korkusova Huť;39517
49.0155392;13.7689129;node;3861283865;Vimperk,Korkusova Huť;39517
48.9574511;13.7585317;node;9510420771;Horní Vltavice;10007
48.9485369;13.7872897;node;3959947570;Horní Vltavice,,rekr.stř.;17771
48.9485016;13.7871395;node;3959947581;Horní Vltavice,,rekr.stř.;17771
48.9443795;13.7990512;node;3959947613;Lenora,Zátoň;17770
48.9443461;13.7988708;node;3959947616;Lenora,Zátoň;17770
49.3061229;14.1543347;node;1119837509;Písek,,Harantova;50595
49.3069909;14.1551553;node;5569907586;Písek,,Harantova;50595
49.3100699;14.1548741;node;456749229;Písek,,Žižkova;26671
49.3105048;14.1555474;node;5569907587;Písek,,Žižkova;26671
49.3094088;14.1318716;node;74154239;Písek,,Václavské nám.;26666
49.3094876;14.1314127;node;5570716387;Písek,,Václavské nám.;26666
49.3102249;14.1352843;node;456749187;Písek,,Burketova;50589
49.3105125;14.1402887;node;456749191;Písek,,Čelakovského;47550
49.5064705;14.4323779;node;4453492476;Chyšky,Podchýšecká Lhota,rozc.;12285
48.8636115;14.9575149;node;9853840063;Rapšach,Spáleniště,škola;
49.2244553;14.4275521;node;10735686903;Týn n.Vlt.,,Hlinecké sídl.;37265
49.2076812;14.2143708;node;5497630879;Protivín,,rozc.k nádr.;28429
49.1308137;15.0006772;node;9174048186;Jindřichův Hradec,,sídl.Hvězdárna MŠ;
49.2637165;13.9001231;node;9393616927;Strakonice,,Husova;
49.5232702;14.4274374;node;4453492477;Chyšky;12280
49.3049385;14.6025700;node;9123902730;Hlavatce,Vyhnanice;
49.5033473;14.2152090;node;7714134298;Kostelec n.Vlt.,,rozc.0.3;15514
49.4556777;14.3683643;node;9674056885;Milevsko,,Klášterní;
49.4076268;14.6592301;node;9406108827;Tábor,Čelkovice,U Lípy náves;
49.4095540;14.6616024;node;9406108826;Tábor,Čelkovice,U Zahrad bytovka;
49.4043018;14.6551433;node;9406108825;Tábor,Čelkovice,U Lázní;
48.9752923;14.4555911;node;7388329861;České Budějovice,,Na Zlaté stoce;66402
48.9753290;14.4552144;node;7388329863;České Budějovice,,Na Zlaté stoce;66402
49.4463031;14.3644821;node;9674056877;Milevsko,,U Zámečku;
48.9923876;14.5350288;node;3406112654;Rudolfov,,Zámek;49684
48.9925108;14.5360480;node;3406112653;Rudolfov,,Zámek;49684
48.9686791;14.4683916;node;3395075946;České Budějovice,,KOH-I-NOOR - U Vodárny;49753
49.2662002;13.8647772;node;9926034831;Strakonice,,Virtova ul.;
49.1110506;13.7749424;node;6705346072;Čkyně,Onšovice;5307
49.0471706;13.8416789;node;3216483292;Svatá Maří,Vícemily;34128
49.0488563;13.8194731;node;3191431891;Svatá Maří,Trhonín,rozc.1.0;34126
49.0536587;13.8255803;node;3958783308;Svatá Maří,Trhonín,samoty;34127
49.0722247;13.8282591;node;3958783271;Svatá Maří,Štítkov,rozc.1.0;34124
49.0839121;13.8208406;node;3958783277;Svatá Maří,Smrčná,rozc.1.0;34123
49.0983162;13.8414994;node;6695274834;Bošice,Hradčany;2317
49.1149968;13.8256595;node;10680040915;5;5303
49.1147344;13.8256421;node;10680040913;Čkyně,,aut.nádr.;5303
49.1148719;13.8256479;node;10680040914;Čkyně,,aut.nádr.;5303
49.1148681;13.8253935;node;10680040916;Čkyně,,aut.nádr.;5303
49.1150130;13.8254089;node;10680040917;Čkyně,,aut.nádr.;5303
49.1196668;13.8484022;node;3216371381;Lčovice,,rozc.1.0;17630
48.9935606;14.4616832;node;3394665166;České Budějovice,,Voříškův Dvůr;49718
48.9935709;14.4610525;node;3394665167;České Budějovice,,Voříškův Dvůr;49718
48.9698049;14.5199650;node;3394656543;Dobrá Voda u Č.Budějovic,,U Křížku;49663
48.9696318;14.5202870;node;3394656544;Dobrá Voda u Č.Budějovic,,U Křížku;49663
49.1233921;13.6994462;node;6715937741;Vacov,Benešova Hora;37985
49.1235535;13.6994141;node;6715937742;Vacov,Benešova Hora;37985
49.0437106;13.8065261;node;9277754794;Vimperk,Pravětín;
49.0530394;13.7778355;node;2130960647;Vimperk,,park;
49.0529430;13.7778237;node;3199878357;Vimperk,,park;
49.0342926;13.6471119;node;282383528;Nové Hutě,,chata;23799
49.5245877;14.3003996;node;10728417802;Kovářov,Vepice;15813
49.5244775;14.3002583;node;10728417801;Kovářov,Vepice;15813
49.4495468;14.3607616;node;10689846334;Milevsko,,aut.st.;21083
49.4496123;14.3610025;node;525564200;Milevsko,,aut.st.;
49.3170577;14.1324368;node;10689846313;Písek,,Na Kuchyňce;
49.3172538;14.1322811;node;10689846314;Písek,,Na Kuchyňce;
49.3569852;14.0310659;node;5514162785;Předotice,Šamonice;28588
49.3571713;14.0309103;node;5514162795;Předotice,Šamonice;28588
49.3370029;14.0748234;node;5508365563;Drhovle,Chlaponice;7120
49.4400087;14.1437951;node;7019702503;Varvažov;38319
49.4627111;14.1492957;node;6677766915;Nevězice,Koloredov,rozc.;25136
49.4774818;14.1527000;node;5494278411;Nevězice;23143
49.4928697;14.1455385;node;5494278418;Probulov;28288
49.4927887;14.1458054;node;5494278419;Probulov;28288
49.1149468;13.7758656;node;1070431845;Čkyně,Onšovice,rozc.1.0;5308
49.1205049;13.6642402;node;6715937907;Stachy,Úbislav;32675
49.1206497;13.6642966;node;6715938055;Stachy,Úbislav;32675
49.1145633;13.7133166;node;6705360312;Vacov,Čábuze;37987
49.1147398;13.7126581;node;6705360313;Vacov,Čábuze;37987
49.0992632;13.6890896;node;6705359568;Zdíkov,Zdíkovec,rozc.0.5;41769
49.0940844;13.7326279;node;6703086806;Zdíkov,Račov;41766
49.0941485;13.7323831;node;6703086805;Zdíkov,Račov;41766
49.1335757;15.0000611;node;9174048185;Jindřichův Hradec,,sídl.Hvězdárna;
49.4229813;13.8655081;node;10689847279;Blatná,,Sádlov;64956
49.4966202;14.3033962;node;10689913288;Hrejkovice,Níkovice,rozc.1.0;10760
49.4966545;14.3030348;node;10689913289;Hrejkovice,Níkovice,rozc.1.0;10760
49.5161476;14.2818308;node;10689913281;Kovářov,,škola;15803
49.5183153;14.2786198;node;10689913276;Kovářov;15801
49.5182114;14.2786474;node;10689913282;Kovářov;15801
48.9933584;13.6665735;node;1804601972;Borová Lada,,České Chalupy;2118
48.9469929;13.7151380;node;28306658;Horní Vltavice,Polka,u mostu;10009
48.9721875;13.6760853;node;1011590337;Borová Lada,,Zahrádky;2123
49.5041199;13.8582010;node;10689847286;Bělčice,Záhrobí,cihelna;812
49.5041771;13.8582497;node;10689847288;Bělčice,Záhrobí,cihelna;812
49.3631611;14.0535186;node;5514479497;Předotice,,u bytovky;56824
49.3630908;14.0536078;node;5514479498;Předotice,,u bytovky;56824
49.4055973;14.7145280;node;156792142;Tábor,Měšice,točna;
49.0984510;13.8025844;node;3216371393;Čkyně,Spůle,rozc.1.0;5309
49.0893699;13.7940773;node;3194245132;Vimperk,Sudslavice;39524
49.0891229;13.7939018;node;3194245131;Vimperk,Sudslavice;39524
49.0842855;13.7867893;node;3194245133;Vimperk,Výškovice,rozc.1.0;39525
49.0763119;13.7813170;node;3216371383;Vimperk,,U Kašpírka;39506
49.0763150;13.7814995;node;3216371384;Vimperk,,U Kašpírka;39506
49.5112108;14.1555928;node;5494278404;Orlík n.Vlt.,,statek;25134
49.5112762;14.1557175;node;5494278405;Orlík n.Vlt.,,statek;25134
49.5159659;14.1468649;node;5494278371;Kožlí u Orlíka;15933
49.4238208;14.2027265;node;2131126153;Zvíkovské Podhradí,,rozc.;42211
49.4237291;14.2026390;node;7182717414;Zvíkovské Podhradí,,rozc.;42211
49.4251581;14.2022523;node;7182717423;Zvíkovské Podhradí;42209
49.3847671;14.2028184;node;6367938223;Oslov,Tukleky;25345
48.9662195;14.4796557;node;3403015563;České Budějovice,,Marie Vydrové;57386
48.9659445;14.4794493;node;3403015564;České Budějovice,,Marie Vydrové;57386
48.9393820;14.4785547;node;664837180;Roudné,,Rozcestí;64303
48.9345275;14.4869377;node;664840163;Roudné,,náves;30086
48.9345267;14.4867422;node;664840241;Roudné,,náves;30086
49.2488802;13.9161141;node;10719752005;Strakonice,,Šumavská II;64941
48.9739796;14.4746182;node;7197851638;České Budějovice,,Náměstí Přemysla Otakara II.;63029
49.5740456;14.7976518;node;500943476;Šebířov,Popovice;
49.5740048;14.7976100;node;610013745;Šebířov,Popovice;
49.1699961;14.1884980;node;10692844342;Vodňany,Radčice;65247
48.9871535;14.4456220;node;3401936825;České Budějovice,,Větrná;49696
48.9869627;14.4467516;node;3401936826;České Budějovice,,Větrná;49696
48.9865693;14.4438222;node;8287515641;České Budějovice,,Větrná;49696
49.0559366;13.7872445;node;9277754801;Vimperk,,aut.nádr.;
49.0559768;13.7875377;node;9277754800;Vimperk,,aut.nádr.;
49.0559084;13.7870383;node;9277754804;Vimperk,,aut.nádr.;
49.0558805;13.7868342;node;9277754802;Vimperk,,aut.nádr.;
49.0558521;13.7866266;node;9277754807;Vimperk,,aut.nádr.;
49.0558248;13.7864270;node;9277754805;Vimperk,,aut.nádr.;
49.0560204;13.7866800;node;9277754803;7;
49.0560882;13.7871344;node;9277754806;Vimperk,,aut.nádr.;
49.0557453;13.7673457;node;2130960649;Vimperk,,nemocnice;39502
49.0675654;13.7239187;node;3199886461;Vimperk,,U Hospůdky;41760
49.0673893;13.7241096;node;3199878360;Vimperk,,U Hospůdky;41760
49.0848490;13.6943986;node;1472403828;Zdíkov,,Novodvorská;50344
49.0854472;13.6799558;node;3967171966;Zdíkov,Masákova Lhota;41763
49.0770082;13.6608743;node;2219213506;Zdíkov,Nový Dvůr;41764
49.0668016;13.6304620;node;467694389;Stachy,,Zadov horská služba;32678
49.0678118;13.6250954;node;287040568;Stachy,,Zadov Churáňov hotel;32679
49.0688735;13.6201105;node;467114172;Stachy,,Zadov Sporthotel;32681
49.0690069;13.6199242;node;282382215;Stachy,,Zadov Sporthotel;32681
49.0067969;14.5463994;node;8829156118;Hůry,,Lišovská;65421
49.0028281;14.5432500;node;8829150518;Adamov,,Královský Vrch;65420
48.9751743;14.4739102;node;5202579055;České Budějovice,,Piaristická;65699
48.9795635;14.4774235;node;5202579057;České Budějovice,,J.Š.Baara;65697
48.9803325;14.4775700;node;5202579058;České Budějovice,,J.Š.Baara;65697
48.9816939;14.4775584;node;5202579059;České Budějovice,,Fráni Šrámka;65696
48.9826797;14.4774458;node;5202579060;České Budějovice,,Fráni Šrámka;65696
48.9870902;14.4771829;node;7283196587;České Budějovice,,Parkoviště Jírovcova;65701
49.4535509;14.3705042;node;9674056881;Milevsko,,Táborská autoservis;
49.4534588;14.3703132;node;9674056882;Milevsko,,Táborská autoservis;
49.4436952;14.3720348;node;9674056873;Milevsko,,Nádražní sídl.rozc.;
49.4438604;14.3720546;node;9674056874;Milevsko,,Nádražní sídl.rozc.;
49.4412794;14.3651719;node;9674056868;Milevsko,,stadion;
49.4412295;14.3650776;node;9674056871;Milevsko,,stadion;
49.4948464;14.2312651;node;10689846342;Kostelec n.Vlt.,Zahrádka,rozc.;15524
49.4928398;14.2267952;node;10689846339;Kostelec n.Vlt.,Zahrádka;15523
49.5012599;14.2119012;node;10689846343;Kostelec n.Vlt.,,U rybníka;51829
49.5013352;14.2121573;node;10689846346;Kostelec n.Vlt.,,U rybníka;51829
49.4996874;14.2130678;node;10689846344;Kostelec n.Vlt.;15513
49.4995651;14.2131023;node;10689846345;Kostelec n.Vlt.;15513
49.0621924;13.7798083;node;6407283715;Vimperk,,Luční;
48.9280697;14.4560852;node;3395075947;Včelná,,Pod Tratí;49671
48.9265133;14.4426471;node;7613288751;Boršov n.Vlt.,,žel.st.;2205
48.9265426;14.4424766;node;7613288749;Boršov n.Vlt.,,žel.st.;2205
48.9261032;14.4440685;node;3395081742;Boršov n.Vlt.,,žel.st.;2205
48.9259710;14.4442456;node;3395081743;Boršov n.Vlt.,,žel.st.;2205
48.9218388;14.4368501;node;3395081744;Boršov n.Vlt.,,U Mostu;49675
48.9167733;14.4300946;node;3395081751;Boršov n.Vlt.,Březí;49677
48.9395894;14.4248576;node;3403844320;Homole,,Diagnostický ústav;49670
48.9394905;14.4246641;node;3403844321;Homole,,Diagnostický ústav;49670
48.9394015;14.4379845;node;3403844317;Homole,,Zemědělská technika;49669
48.9394278;14.4387455;node;3403844316;Homole,,Zemědělská technika;49669
48.9782723;14.4612507;node;2459981454;České Budějovice,,Výstaviště;49699
48.9974182;14.4494756;node;7366385601;České Budějovice,,Vltava;4883
48.9995512;14.4497038;node;3401985178;České Budějovice,,Nákupní centrum Géčko;57387
48.9998453;14.4494905;node;3401985179;České Budějovice,,Nákupní centrum Géčko;57387
48.9455986;14.4647221;node;3394680646;České Budějovice,,Rožnov;4870
48.9451701;14.4648461;node;3394680647;České Budějovice,,Rožnov;4870
48.9569855;14.4683418;node;3394176987;České Budějovice,,Papírenská;50418
48.9571109;14.4685636;node;3394176988;České Budějovice,,Papírenská;50418
48.9594922;14.4695972;node;3394176989;České Budějovice,,U nemocnice;50419
48.9603956;14.4699566;node;3394176990;České Budějovice,,U nemocnice;50419
48.9649480;14.4708444;node;3394113825;České Budějovice,,Grünwaldova;50420
48.9654104;14.4706820;node;3394113824;České Budějovice,,Grünwaldova;50420
49.3648629;14.2112875;node;5491675729;Vlastec;39777
49.3650122;14.2111963;node;5491675730;Vlastec;39777
48.7366819;14.4880597;node;8586819901;Kaplice,,U pomníku;
49.2805857;14.1546253;node;9060717781;Písek,Smrkovice;
49.3146264;14.1387207;node;10689846382;Písek,,Pražská;26652
49.3134422;14.1397543;node;10689846381;Písek,,Pražská;26652
49.3288996;14.1142090;node;6698944653;Písek,Dobešice,S.N.O.P.;51828
49.3291639;14.1146047;node;274834040;Písek,Dobešice,S.N.O.P.;51828
49.2499168;13.9363073;node;10719752008;Strakonice,,Podsrp;33259
49.2497713;13.9366719;node;10719752007;Strakonice,,Podsrp;33259
49.0560061;13.7948377;node;9277754799;Vimperk,,Pod Homolkou;
49.1415419;14.6192193;node;7362682109;Dynín,,rozc.;66426
49.1434369;14.6213678;node;7362658172;Dynín,,rozc.;66426
49.1549958;14.6339218;node;7362587606;Bošilec,,rozc.;2320
49.1536863;14.6324842;node;7362587633;Bošilec,,rozc.;2320
49.4217148;13.8823490;node;9532471125;Blatná,,Vorlíčkova;66320
49.4216614;13.8819990;node;10689847276;Blatná,,Vorlíčkova;66320
49.5466080;14.2475710;node;10689846354;Kovářov,Zahořany,rozc.1.1;15818
49.5465546;14.2474957;node;10689846357;Kovářov,Zahořany,rozc.1.1;15818
49.5538269;14.2395088;node;10689846356;Kovářov,Lašovice;15808
