@lat,@lon,official_name,name,ref:CIS_JR,ref,bus,public_transport,@count,@id,local_ref
49.0191958,13.9728061,,Kahov,28057,,yes,platform,,10134776262,
49.0191013,13.9728172,,Kahov,28057,,yes,platform,,10134776263,
49.0377663,13.9949232,,"""Husinec, přehrada""",11240,,yes,platform,,10134776264,
49.0378488,13.9950198,,"""Husinec, přehrada""",11240,,yes,platform,,10134776265,
49.0250989,14.0206570,,"""Prachatice, Kobylí Hora""",28044,,yes,platform,,10134776295,
49.0250054,14.0206451,,"""Prachatice, Kobylí Hora""",28044,,yes,platform,,10134776296,
49.0278672,14.0053077,,"""Prachatice, Ostrov""",28060,,yes,platform,,10134776301,
49.0281717,14.0057935,,"""Prachatice, Ostrov""",28060,,yes,platform,,10134776302,
48.9860303,14.0974847,,"""Mičovice, Klenovice, rozc.0.5""",,,,,,10138397178,
48.9861676,14.0972286,,"""Mičovice, Klenovice, rozc.0.5""",,,,,,10138397179,
48.8424332,14.6388972,,"""Trhové Sviny, u školy""",36267,,yes,platform,,10179141051,
48.8425277,14.6389072,,"""Trhové Sviny, u školy""",36267,,yes,platform,,10179141052,
48.8391954,14.6368645,"""Trhové Sviny, aut. nádr.""","""Trhové Sviny, autobusové nádraží""",36260,,yes,platform,,10179141065,6
48.8391517,14.6374972,"""Trhové Sviny, aut. nádr.""","""Trhové Sviny, autobusové nádraží""",36260,,yes,platform,,10179141066,3
48.8391083,14.6373488,"""Trhové Sviny, aut. nádr.""","""Trhové Sviny, autobusové nádraží""",36260,,yes,platform,,10179141067,4
48.8392339,14.6370404,"""Trhové Sviny, aut. nádr.""","""Trhové Sviny, autobusové nádraží""",36260,,yes,platform,,10179141068,1
48.8391966,14.6372477,"""Trhové Sviny, aut. nádr.""","""Trhové Sviny, autobusové nádraží""",36260,,yes,platform,,10179141069,2
48.8391506,14.6371140,"""Trhové Sviny, aut. nádr.""","""Trhové Sviny, autobusové nádraží""",36260,,yes,platform,,10179141070,5
48.8441505,14.6298388,,"""Trhové Sviny, garáže ČSAD""",36261,,yes,platform,,10179141073,
48.8442745,14.6299500,,"""Trhové Sviny, garáže ČSAD""",36261,,yes,platform,,10179141074,
49.5156059,14.0192652,,"""Mirovice, Plíškovice""",,,yes,platform,,10201836188,A
48.9008961,14.6424311,"""Borovany, aut. nádr.""","""Borovany, autobusové nádraží""",,,yes,platform,,10229322528,
48.9006739,14.6425371,"""Borovany, aut. nádr.""","""Borovany, autobusové nádraží""",,,yes,platform,,10229322529,
49.5576935,14.7546139,,Oldřichov,,,yes,platform,,10251459425,1
49.1358551,13.7252098,,8,,,yes,platform,,10276397969,
49.1358823,13.7252918,,7,,,yes,platform,,10276397970,
49.1359075,13.7253680,,6,,,yes,platform,,10276397971,
49.1359345,13.7254496,,5,,,yes,platform,,10276397972,
49.1359588,13.7255227,,4,,,yes,platform,,10276397973,
49.1359865,13.7256063,,3,,,yes,platform,,10276397974,
49.1360102,13.7256777,,2,,,yes,platform,,10276397975,
49.1360429,13.7257767,,1,,,yes,platform,,10276397976,
48.6473712,14.4339777,,"""Dolní Dvořiště, Rybník""",,,yes,,,10302139419,
49.0891115,15.3178885,,"""Český Rudolec, Markvarec""",4997,,yes,platform,,10303892122,
49.0430505,15.3424238,,"""Český Rudolec, Nová Ves""",5001,,yes,platform,,10303892123,
48.6197460,14.2602709,,Loučovice,,,yes,platform,,10314814083,
48.6195806,14.2604330,,Loučovice,,,yes,platform,,10314814084,
48.6176096,14.2461799,,"""Loučovice, pila""",,,yes,platform,,10314814754,
48.6175218,14.2461823,,"""Loučovice, pila""",,,yes,platform,,10314814755,
49.1670729,15.0158764,,"""Jindřichův Hradec, Dolní Skrýchov, točna""",,,,,,10570506360,
49.1728048,15.0558816,,"""Rodvínov, točna""",,,,,,10570517052,
49.1884017,15.0693376,,"""Jarošov nad Nežárkou, obec""",,,,,,10570517350,
49.2134198,15.1194221,,Kamenný Malíkov,,,yes,platform,,10574998818,
49.2364929,15.0898803,,"""Nová Včelnice, Brabec""",,,yes,platform,,10574998821,
48.9762163,15.4832272,,"""Písečné, Markéta""",,,,,,10577472128,
48.9223102,15.5240283,,"""Dešná, Hluboká""",,,,,,10577472182,
49.1118429,15.1287183,,Člunek,,,,,,10584365961,
49.2675490,14.0091330,"""Štěkeň, nám.""","""Štěkeň, náměstí""",34916,,yes,platform,,10591152537,
49.2676778,14.0086039,"""Štěkeň, nám.""","""Štěkeň, náměstí""",34916,,yes,platform,,10591152538,
48.9510913,14.9156047,,Hamr,,,yes,platform,,10605953381,
49.0007974,14.9151219,,"""Chlum u Třeboně, Žíteč""",,,,,,10631952749,
49.0008585,14.9149597,,"""Chlum u Třeboně, Žíteč""",,,,,,10631952750,
49.3797534,14.6427635,,"""Radimovice u Želče, U vysílače""",58362,,yes,platform,,10651493748,
49.0494902,14.0360439,,"""Těšovice, Běleč, náves""",,,yes,platform,,10671859645,
49.0443723,14.0214233,,"""Těšovice, STS""",,,yes,platform,,10671859647,
49.0442878,14.0212273,,"""Těšovice, STS""",,,yes,platform,,10671859648,
49.0619615,14.1678473,,"""Netolice, Kratochvíle II""",,,yes,platform,,10671859650,
49.0618452,14.1680561,,"""Netolice, Kratochvíle II""",,,yes,platform,,10671859651,
49.0581768,14.1760906,,"""Netolice, Polesí""",,,yes,platform,,10671859652,
49.0581769,14.1761458,,"""Netolice, Polesí""",,,yes,platform,,10671859653,
49.0561502,14.2026815,,"""Netolice, u cihelny""",,,yes,platform,,10671859660,
49.0560285,14.2027986,,"""Netolice, u cihelny""",,,yes,platform,,10671859661,
49.0649615,14.2169928,,"""Netolice, LARM""",,,yes,platform,,10671859663,
49.0396273,14.1889422,,"""Netolice, Rudné doly""",,,yes,platform,,10671859665,
49.0394701,14.1891064,,"""Netolice, Rudné doly""",,,yes,platform,,10671859666,
49.0472150,14.1604887,,"""Netolice, Švarcenberk rozc.1.0""",,,yes,platform,,10671859668,
49.0471827,14.1605134,,"""Netolice, Švarcenberk rozc.1.0""",,,yes,platform,,10671859669,
49.2348268,13.7466141,,"""Volenice, Ohrazenice""",,,,,,10673343693,
49.1147344,13.8256421,,3,,,yes,platform,,10680040913,
49.1148719,13.8256479,,4,,,yes,platform,,10680040914,
49.1149968,13.8256595,,5,,,yes,platform,,10680040915,
49.1148681,13.8253935,,2,,,yes,platform,,10680040916,
49.1150130,13.8254089,,1,,,yes,platform,,10680040917,
48.9942490,14.1527893,,2,,,yes,platform,,10680758943,
48.9945403,14.1523861,,3,,,yes,platform,,10680758944,
48.9945131,14.1523402,,4,,,yes,platform,,10680758945,
48.9930615,14.1488659,,"""Lhenice, škola""",,,yes,platform,,10680758950,
48.9925171,14.1486742,,"""Lhenice, škola""",,,yes,platform,,10680758951,
49.0091184,14.1635054,,"""Lhenice, Brusná rozc. 1.0""",,,yes,platform,,10680758954,
49.0093652,14.1637662,,"""Lhenice, Brusná rozc. 1.0""",,,yes,platform,,10680758955,
49.0227348,14.1641490,,"""Lhenice, Hrbov""",,,yes,platform,,10680758957,
49.0226805,14.1642550,,"""Lhenice, Hrbov""",,,yes,platform,,10680758958,
49.0323721,14.1876558,,"""Netolice, Grejnarov""",,,yes,platform,,10680758960,
49.0323581,14.1878838,,"""Netolice, Grejnarov""",,,yes,platform,,10680758961,
49.0669679,14.1886499,,"""Malovice, Hradiště, rozc. 0.5""",,,yes,platform,,10680792002,
49.0717655,14.2015455,,"""Malovice, Hradiště""",,,yes,platform,,10680831705,
49.0808998,14.2081486,,"""Malovice, Rabín, rozc. 0.5""",,,yes,platform,,10680831710,
49.0808878,14.2082246,,"""Malovice, Rabín, rozc. 0.5""",,,yes,platform,,10680831711,
49.0850394,14.2050310,,"""Malovice, Rabín""",,,yes,platform,,10680831712,
49.0851655,14.2051953,,"""Malovice, Rabín""",,,yes,platform,,10680831713,
49.0928288,14.2049049,,"""Malovice, u cihelny rozc. 0.5""",,,yes,platform,,10680831715,
49.0928900,14.2050539,,"""Malovice, u cihelny rozc. 0.5""",,,yes,platform,,10680831716,
49.0830106,14.1927583,,"""Malovice, Holečkov""",,,yes,platform,,10680831718,
49.0830566,14.1927267,,"""Malovice, Holečkov""",,,yes,platform,,10680831719,
49.0139950,14.0051568,,8,,,yes,platform,,10680832074,
49.0140391,14.0051883,,9,,,yes,platform,,10680832075,
49.0136019,14.0051747,,výstup,,,yes,platform,,10680832077,
48.9729118,14.4864882,,33,,,yes,platform,,10680981994,
49.1540594,15.0051913,"""Jindřichův Hradec, aut. nádr.""","""Jindřichův Hradec, autobusové nádraží""",,,yes,platform,,10687627248,9
49.1591225,14.9560032,,"""Jindřichův Hradec, Děbolín""",,,yes,platform,,10687627249,1
49.1540604,15.0040979,"""Jindřichův Hradec, aut. nádr.""","""Jindřichův Hradec, autobusové nádraží""",,,yes,platform,,10687627250,1
49.1592636,14.9558744,,"""Jindřichův Hradec, Děbolín""",,,yes,platform,,10687627251,2
49.1981659,14.8206930,"""Pleše, host.""","""Pleše, hostinec""",,,yes,platform,,10687627252,1
49.1845337,14.8509772,"""Kardašova Řečice, nám.""","""Kardašova Řečice, náměstí""",,,yes,platform,,10687627253,1
49.1983833,14.8205786,"""Pleše, host.""","""Pleše, hostinec""",,,yes,platform,,10687627254,2
49.2082176,14.7938719,"""Záhoří, rozc. 1.0""","""Záhoří, rozcestí 1.0""",,,yes,platform,,10687627255,1
49.2081604,14.7946720,"""Záhoří, rozc. 1.0""","""Záhoří, rozcestí 1.0""",,,yes,platform,,10687627256,2
49.2129212,14.7758331,,Doňov,,,yes,platform,,10687627257,1
49.2129555,14.7762995,,Doňov,,,yes,platform,,10687627258,2
49.3170577,14.1324368,,"""Písek, Na Kuchyňce""",26677,,yes,platform,,10689846313,
49.3172538,14.1322811,,"""Písek, Na Kuchyňce""",26677,,yes,platform,,10689846314,
49.5132256,14.3593302,"""Chyšky, Hněvanice, rozc. Hrazánky 1.4""","""Chyšky, Hněvanice, rozcestí Hrazánky 1.4""",,,yes,platform,,10689846315,B
49.5022507,14.3632488,"""Zhoř, Březí, rozc. 0.3""","""Zhoř, Březí, rozcestí 0.3""",,,yes,platform,,10689846316,A
49.5019569,14.3634167,"""Zhoř, Březí, rozc. 0.3""","""Zhoř, Březí, rozcestí 0.3""",,,yes,platform,,10689846317,B
49.4917145,14.3638716,"""Zhoř, Zbislav, rozc. 0.5""","""Zhoř, Zbislav, rozcestí 0.5""",,,yes,platform,,10689846318,A
49.5130997,14.3591700,"""Chyšky, Hněvanice, rozc. Hrazánky 1.4""","""Chyšky, Hněvanice, rozcestí Hrazánky 1.4""",,,yes,platform,,10689846319,A
49.4917526,14.3640537,"""Zhoř, Zbislav, rozc. 0.5""","""Zhoř, Zbislav, rozcestí 0.5""",,,yes,platform,,10689846320,B
49.4742165,14.2899380,,Hrejkovice,,,yes,platform,,10689846321,A
49.4743042,14.2899284,,Hrejkovice,,,yes,platform,,10689846322,B
49.4708176,14.3008156,,"""Hrejkovice, Chlumek, samoty""",,,yes,platform,,10689846323,A
49.4710121,14.3007278,,"""Hrejkovice, Chlumek, samoty""",,,yes,platform,,10689846324,B
49.4744606,14.2919769,,"""Hrejkovice, ObÚ""",,,yes,platform,,10689846325,A
49.4684486,14.3071289,"""Hrejkovice, Chlumek, rozc. 0.8""","""Hrejkovice, Chlumek, rozcestí 0.8""",,,yes,platform,,10689846326,A
49.4686966,14.3066874,"""Hrejkovice, Chlumek, rozc. 0.8""","""Hrejkovice, Chlumek, rozcestí 0.8""",,,yes,platform,,10689846327,B
49.4613686,14.3308802,,"""Hrejkovice, Chlumek, rybník Zlatina""",,,yes,platform,,10689846328,A
49.4617004,14.3305912,,"""Hrejkovice, Chlumek, rybník Zlatina""",,,yes,platform,,10689846329,B
49.4723473,14.3446426,,"""Milevsko, Něžovice, Spálená""",,,yes,platform,,10689846330,A
49.4757271,14.3648605,"""Přeborov, rozc. 0.5""","""Přeborov, rozcestí 0.5""",,,yes,platform,,10689846331,A
49.4757958,14.3650475,"""Přeborov, rozc. 0.5""","""Přeborov, rozcestí 0.5""",,,yes,platform,,10689846332,B
49.4724846,14.3447962,,"""Milevsko, Něžovice, Spálená""",,,yes,platform,,10689846333,B
49.4495468,14.3607616,"""Milevsko, aut. st.""","""Milevsko, autobusové stanoviště""",,,yes,platform,,10689846334,2
49.4490128,14.3607664,"""Milevsko, aut. st.""","""Milevsko, autobusové stanoviště""",,,yes,platform,,10689846335,11
49.4529114,14.3617506,,"""Milevsko, poliklinika""",,,yes,platform,,10689846336,A
49.4566269,14.3628788,,"""Milevsko, Petrovická""",,,yes,platform,,10689846337,A
49.4529038,14.3599396,,"""Milevsko, škola I""",,,yes,platform,,10689846338,A
49.4928398,14.2267952,"""Kostelec n. Vlt., Zahrádka""","""Kostelec nad Vltavou, Zahrádka""",,,yes,platform,,10689846339,A
49.4864502,14.2539692,"""Kostelec n. Vlt., Přílepov, rozc. 1.5""","""Kostelec nad Vltavou, Přílepov, rozcestí 1.5""",,,yes,platform,,10689846340,A
49.4897575,14.2412777,"""Kostelec n. Vlt., Sobědraž, rozc. s. 19""","""Kostelec nad Vltavou, Sobědraž, rozcestí s. 19""",,,yes,platform,,10689846341,A
49.4948464,14.2312651,"""Kostelec n. Vlt., Zahrádka, rozc.""","""Kostelec nad Vltavou, Zahrádka, rozcestí""",,,yes,platform,,10689846342,A
49.5012599,14.2119012,"""Kostelec n. Vlt., U rybníka""","""Kostelec nad Vltavou, U rybníka""",,,yes,platform,,10689846343,
49.4996874,14.2130678,Kostelec n. Vlt.,Kostelec nad Vltavou,,,yes,platform,,10689846344,
49.4995651,14.2131023,Kostelec n. Vlt.,Kostelec nad Vltavou,,,yes,platform,,10689846345,
49.5013352,14.2121573,"""Kostelec n. Vlt., U rybníka""","""Kostelec nad Vltavou, U rybníka""",,,yes,platform,,10689846346,A
49.4879418,14.3228521,,"""Milevsko, Dmýštice""",,,yes,platform,,10689846347,A
49.4754105,14.3304472,,"""Milevsko, Něžovice, Jenišovice""",,,yes,platform,,10689846348,A
49.5313683,14.2571573,,"""Kovářov, Radvánov""",,,yes,platform,,10689846349,B
49.5381737,14.2549086,,"""Kovářov, Zlučín""",,,yes,platform,,10689846350,A
49.5314140,14.2570133,,"""Kovářov, Radvánov""",,,yes,platform,,10689846351,A
49.5382385,14.2549486,,"""Kovářov, Zlučín""",,,yes,platform,,10689846352,B
49.5466080,14.2475710,"""Kovářov, Zahořany, rozc. 1.1""","""Kovářov, Zahořany, rozcestí 1.1""",,,yes,platform,,10689846354,B
49.5536118,14.2394543,,"""Kovářov, Lašovice""",,,yes,platform,,10689846355,A
49.5538269,14.2395088,,"""Kovářov, Lašovice""",,,yes,platform,,10689846356,B
49.5465546,14.2474957,"""Kovářov, Zahořany, rozc. 1.1""","""Kovářov, Zahořany, rozcestí 1.1""",,,yes,platform,,10689846357,A
49.5571480,14.2304106,"""Kovářov, rozc. Klučenice 2.0""","""Kovářov, rozcestí Klučenice 2.0""",,,yes,platform,,10689846358,B
49.5617142,14.2323036,,"""Kovářov, Onen Svět samoty""",,,yes,platform,,10689846359,B
49.5616760,14.2322168,,"""Kovářov, Onen Svět samoty""",,,yes,platform,,10689846360,A
49.5571938,14.2302771,"""Kovářov, rozc. Klučenice 2.0""","""Kovářov, rozcestí Klučenice 2.0""",,,yes,platform,,10689846361,A
49.5386047,14.0418177,,"""Mirovice, Boješice""",,,yes,platform,,10689846362,A
49.5457115,14.0494814,"""Mirovice, Ohař, rozc. 1.0""","""Mirovice, Ohař, rozcestí 1.0""",,,yes,platform,,10689846363,A
49.5386810,14.0419397,,"""Mirovice, Boješice""",,,yes,platform,,10689846364,B
49.5458031,14.0497475,"""Mirovice, Ohař, rozc. 1.0""","""Mirovice, Ohař, rozcestí 1.0""",,,yes,platform,,10689846365,B
49.5555992,14.0506163,,"""Mirovice, Řeteč""",,,yes,platform,,10689846366,A
49.5556259,14.0507040,,"""Mirovice, Řeteč""",,,yes,platform,,10689846367,B
49.5155907,14.0194550,,"""Mirovice, Plíškovice""",,,yes,platform,,10689846368,B
49.5160388,14.0366940,"""Mirovice, nám.""","""Mirovice, náměstí""",,,yes,platform,,10689846369,3
49.5156975,14.0505066,,Horosedly,,,yes,platform,,10689846370,B
49.5158081,14.0504026,,Horosedly,,,yes,platform,,10689846371,A
49.5211525,14.0726633,"""Lety, rozc. 1.3 sil. č. 4""","""Lety, rozcestí 1.3 sil. č. 4""",,,yes,platform,,10689846372,B
49.5209084,14.0724468,"""Lety, rozc. 1.3 sil. č. 4""","""Lety, rozcestí 1.3 sil. č. 4""",,,yes,platform,,10689846373,A
49.4648080,14.0686297,"""Čimelice, nám.""","""Čimelice, náměstí""",,,yes,platform,,10689846374,A
49.4651423,14.0688388,"""Čimelice, nám.""","""Čimelice, náměstí""",,,yes,platform,,10689846375,B
49.4720306,14.0553532,,Rakovice,,,yes,platform,,10689846376,A
49.4720383,14.0550718,,Rakovice,,,yes,platform,,10689846377,B
49.4298058,14.0369968,,Mirotice,,,yes,platform,,10689846378,
49.4299507,14.0366249,,Mirotice,,,yes,platform,,10689846379,
49.3133316,14.1601686,,"""Písek, Sedláčkova""",,,yes,platform,,10689846380,
49.3134422,14.1397543,,"""Písek, Pražská""",,,yes,platform,,10689846381,
49.3146264,14.1387207,,"""Písek, Pražská""",,,yes,platform,,10689846382,
49.3118248,13.8949289,,"""Radomyšl, Podolí""",,,yes,platform,,10689847252,
49.3324852,13.9010267,,Chrášťovice,,,yes,platform,,10689847253,
49.2990990,13.9214287,,"""Radomyšl, Domanice""",,,yes,platform,,10689847254,
49.3918800,13.9203787,,"""Sedlice, Němčice""",,,yes,platform,,10689847256,
49.2880592,13.8978052,,Droužetice,,,yes,platform,,10689847257,
49.3136749,13.8973885,"""Radomyšl, rozc. Chrášťovice Klínovice 1.1""","""Radomyšl, rozcestí Chrášťovice Klínovice 1.1""",,,yes,platform,,10689847258,
49.3738365,13.9420004,,"""Sedlice, škola""",,,yes,platform,,10689847259,
49.2992783,13.9212666,,"""Radomyšl, Domanice""",,,yes,platform,,10689847260,
49.3483620,13.9451456,,"""Radomyšl, Rojice""",,,yes,platform,,10689847261,
49.3026276,13.8948355,,"""Droužetice, Černíkov""",,,yes,platform,,10689847262,
49.3914070,13.9206333,,"""Sedlice, Němčice""",,,yes,platform,,10689847263,
49.3256493,13.9210396,,"""Radomyšl, Leskovice""",,,yes,platform,,10689847265,
49.3738136,13.9417343,,"""Sedlice, škola""",,,yes,platform,,10689847266,
49.3131027,13.8824492,,"""Chrášťovice, Klínovice""",,,yes,platform,,10689847267,
49.4373894,13.9156971,,"""Blatná, Skaličany""",,,yes,platform,,10689847268,
49.4175148,13.8852329,,"""Blatná, mlékárna""",,,yes,platform,,10689847269,
49.4278868,13.8824623,,"""Blatná, Boženy Němcové""",,3,yes,platform,,10689847270,3
49.4006729,13.9046059,,"""Blatná, Hněvkov""",,,yes,platform,,10689847271,
49.4306483,13.8728463,"""Blatná, žel. st.""","""Blatná, žel. st.""",,výstup,yes,platform,,10689847272,
49.4174957,13.8855782,,"""Blatná, mlékárna""",,,yes,platform,,10689847273,
49.4231720,13.8650436,,"""Blatná, Sádlov""",,,yes,platform,,10689847274,
49.4305687,13.8730373,"""Blatná, žel. st.""","""Blatná, žel. st.""",,3,yes,platform,,10689847275,3
49.4216614,13.8819990,,"""Blatná, Vorlíčkova""",,,yes,platform,,10689847276,
49.4010162,13.9051905,,"""Blatná, Hněvkov""",,,yes,platform,,10689847277,
49.4373283,13.9154520,,"""Blatná, Skaličany""",,,yes,platform,,10689847278,
49.4229813,13.8655081,,"""Blatná, Sádlov""",,,yes,platform,,10689847279,
49.4289208,13.8810196,,"""Blatná, Palackého""",,6,yes,platform,,10689847280,6
49.4521675,13.9688873,,Myštice,,,yes,platform,,10689847281,
49.4631615,13.9645367,,"""Myštice, Nevželice""",,,yes,platform,,10689847282,
49.4522095,13.9690533,,Myštice,,,yes,platform,,10689847283,
49.4632301,13.9645767,,"""Myštice, Nevželice""",,,yes,platform,,10689847284,
49.4882584,13.9538126,,Uzeničky,,,yes,platform,,10689847285,
49.5041199,13.8582010,,"""Bělčice, Záhrobí, cihelna""",,,yes,platform,,10689847286,
49.4852638,13.8680658,,"""Bělčice, Závišín""",,,yes,platform,,10689847287,
49.5041771,13.8582497,,"""Bělčice, Záhrobí, cihelna""",,,yes,platform,,10689847288,
49.5037804,13.8850803,"""Bělčice, žel. st.""","""Bělčice, železniční stanice""",,,yes,platform,,10689847289,
49.4987946,13.8748960,,"""Bělčice, ZD""",,,yes,platform,,10689847290,
49.5035439,13.8745661,"""Bělčice, nám.""","""Bělčice, náměstí""",,,yes,platform,,10689847291,
49.5026741,13.8793840,,"""Bělčice, u knihovny""",,,yes,platform,,10689847292,
49.5035439,13.8844290,"""Bělčice, žel. st.""","""Bělčice, železniční stanice""",,,yes,platform,,10689847293,
49.4987488,13.8750467,,"""Bělčice, ZD""",,,yes,platform,,10689847294,
49.5026283,13.8799324,,"""Bělčice, u knihovny""",,,yes,platform,,10689847295,
49.4852257,13.8680611,,"""Bělčice, Závišín""",,,yes,platform,,10689847296,
49.4287885,13.8811498,,"""Blatná, Palackého""",,5,yes,platform,,10689900262,5
49.4282092,13.8825502,,"""Blatná, Boženy Němcové""",,1,yes,platform,,10689900263,1
49.5183153,14.2786198,,Kovářov,,,yes,platform,,10689913276,
49.5005608,13.9493837,"""Mišovice, Draheničky, rozc. Hostišovice 2.0""","""Mišovice, Draheničky, rozcestí Hostišovice 2.0""",,,yes,platform,,10689913277,
49.5005913,13.9494886,"""Mišovice, Draheničky, rozc. Hostišovice 2.0""","""Mišovice, Draheničky, rozcestí Hostišovice 2.0""",,,yes,platform,,10689913278,
49.5123215,13.9626188,"""Mišovice, Draheničky, rozc.""","""Mišovice, Draheničky, rozcestí""",,,yes,platform,,10689913279,
49.5123558,13.9627972,"""Mišovice, Draheničky, rozc.""","""Mišovice, Draheničky, rozcestí""",,,yes,platform,,10689913280,
49.5161476,14.2818308,,"""Kovářov, škola""",,,yes,platform,,10689913281,
49.5182114,14.2786474,,Kovářov,,,yes,platform,,10689913282,
49.4958153,14.2875004,,"""Hrejkovice, Pechova Lhota""",,,yes,platform,,10689913284,
49.4958496,14.2876482,,"""Hrejkovice, Pechova Lhota""",,,yes,platform,,10689913285,
49.5023918,14.2929726,"""Hrejkovice, Pechova Lhota, rozc.""","""Hrejkovice, Pechova Lhota, rozcestí""",,,yes,platform,,10689913286,
49.5024910,14.2930460,"""Hrejkovice, Pechova Lhota, rozc.""","""Hrejkovice, Pechova Lhota, rozcestí""",,,yes,platform,,10689913287,
49.4966202,14.3033962,"""Hrejkovice, Níkovice, rozc. 1.0""","""Hrejkovice, Níkovice, rozcestí 1.0""",,,yes,platform,,10689913288,
49.4966545,14.3030348,"""Hrejkovice, Níkovice, rozc. 1.0""","""Hrejkovice, Níkovice, rozcestí 1.0""",,,yes,platform,,10689913289,
49.4594039,14.6880166,,"""Chotoviny, Vrážná""",,,yes,platform,,10690708082,
49.4631808,14.6852151,,"""Chotoviny, Vrážná, Sever""",,,yes,platform,,10690708084,
49.4876395,14.5030939,,"""Jistebnice, Zvěstonín""",,,yes,platform,,10690708086,
49.4877102,14.5031007,,"""Jistebnice, Zvěstonín""",,,yes,platform,,10690708087,
49.5164150,14.4858680,"""Nadějkov, Kaliště, rozc. 1.0""","""Nadějkov, Kaliště, rozcestí 1.0""",,,yes,platform,,10690708088,B
49.5164720,14.4856620,"""Nadějkov, Kaliště, rozc. 1.0""","""Nadějkov, Kaliště, rozcestí 1.0""",,,yes,platform,,10690708089,A
49.5136701,14.5925764,"""Borotín, Kamenná Lhota, rozc. 1.0""","""Borotín, Kamenná Lhota, rozcestí 1.0""",,,yes,platform,,10690708090,A
49.5168880,14.5829140,"""Borotín, Sychrov, rozc. Boratkov""","""Borotín, Sychrov, rozcestí Boratkov""",,,yes,platform,,10690708092,A
49.4702910,14.5474340,,"""Jistebnice, Hůrka""",,,yes,platform,,10690708094,B
49.4586980,14.5482690,,"""Jistebnice, Makov""",,,yes,platform,,10690708095,A
49.4675862,14.5610458,"""Jistebnice, Vlásenice, Makov rozc. 1.5""","""Jistebnice, Vlásenice, Makov rozcestí 1.5""",,,yes,platform,,10690708097,
49.4307710,14.6203060,,"""Tábor, Všechov""",,,yes,platform,,10690708098,B
49.4958676,14.4845028,,"""Nadějkov, Petříkovice""",,,yes,platform,,10690708099,
49.4958733,14.4846978,,"""Nadějkov, Petříkovice""",,,yes,platform,,10690708100,
49.4958570,14.4856710,,"""Nadějkov, Petříkovice""",,,yes,platform,,10690708101,B
49.5223160,14.4806660,,"""Nadějkov, Kaliště""",,,yes,platform,,10690708102,B
49.5388490,14.4844470,,"""Nadějkov, Chlístov""",,,yes,platform,,10690708103,
49.5291750,14.4798090,,"""Nadějkov, Bezděkov""",,,yes,platform,,10690708104,B
49.4664880,14.5650150,,"""Jistebnice, Vlásenice""",,,yes,platform,,10690713505,A
49.4747350,14.5595550,,"""Jistebnice, Makov, Pazderna""",,,yes,platform,,10690713507,A
49.4951619,14.4949354,,"""Jistebnice, Hodkov""",,,yes,platform,,10690713509,A
49.4831890,14.5322700,,"""Jistebnice, Žofín""",,,yes,platform,,10690713510,A
49.4456140,14.6031020,,"""Balkova Lhota, Výrec""",,,yes,platform,,10690713511,B
49.4455450,14.6029040,,"""Balkova Lhota, Výrec""",,,yes,platform,,10690713512,A
49.4553070,14.5885770,"""Balkova Lhota, Knížata rozc. 1.0""","""Balkova Lhota, Knížata rozcestí 1.0""",,,yes,platform,,10690713513,B
49.4515709,14.6065026,,Balkova Lhota,,,yes,platform,,10690713514,B
49.1935139,14.7159410,"""Veselí n. Luž., aut. st.""","""Veselí nad Lužnicí, aut.st.""",,,yes,platform,,10690713515,1
49.5059390,14.6128930,,Borotín,,,yes,platform,,10690713516,2
49.5101780,14.6578840,,Sudoměřice u Tábora,,,yes,platform,,10690713517,1
49.5102420,14.6580250,,Sudoměřice u Tábora,,,yes,platform,,10690713518,2
49.5437770,14.7635470,Zhoř u Ml. Vožice,Zhoř u Mladé Vožice,,,yes,platform,,10690713519,2
49.5436780,14.7635690,Zhoř u Ml. Vožice,Zhoř u Mladé Vožice,,,yes,platform,,10690713520,1
49.5474700,14.7513310,"""Oldřichov, Těmice rozc. 1.0""","""Oldřichov, Těmice rozcestí 1.0""",,,yes,platform,,10690713521,2
49.5473370,14.7515690,"""Oldřichov, Těmice rozc. 1.0""","""Oldřichov, Těmice rozcestí 1.0""",,,yes,platform,,10690713522,1
49.4343686,14.7288622,,"""Tábor, Hlinice, myslivna""",,,yes,platform,,10690713529,2
49.4445950,14.7027950,"""Tábor, Hlinice, rozc. 2.0""","""Tábor, Hlinice, rozcestí 2.0""",,,yes,platform,,10690713530,1
49.4385490,14.7383480,,"""Tábor, Hlinice, V chalupách""",,,yes,platform,,10690713531,2
49.4445723,14.7029064,"""Tábor, Hlinice, rozc. 2.0""","""Tábor, Hlinice, rozcestí 2.0""",,,yes,platform,,10690713532,2
49.4667430,14.7359220,"""Ratibořské Hory, Podolí, rozc. 0.3""","""Ratibořské Hory, Podolí, rozcestí 0.3""",,,yes,platform,,10690713533,2
49.4922940,14.7947820,,"""Dolní Hrachovice, Vaněčkův mlýn""",,,yes,platform,,10690713534,1
49.5015070,14.7720070,,"""Mladá Vožice, Stará Vožice""",,,yes,platform,,10690713535,B
49.4751930,14.7866420,,"""Pohnánec, u cihelny""",,,yes,platform,,10690713536,1
49.5073850,14.7963330,,"""Mladá Vožice, Blanice""",,,yes,platform,,10690713537,1
49.5189400,14.7988870,,"""Mladá Vožice, Agrospol a. s.""",,,yes,platform,,10690713538,2
